counter,region,service,endpoint,rps
53,us-east-1,sslateingress,sslateingress@POST@/multicore,307
54,us-central-1,corecontrast,corecontrast@POST@/singlecore,138
54,us-central-1,corecontrast,corecontrast@POST@/multicore,136
54,us-central-1,sslateingress,sslateingress@POST@/singlecore,53
54,us-central-1,sslateingress,sslateingress@POST@/multicore,215
54,us-south-1,sslateingress,sslateingress@POST@/singlecore,55
54,us-south-1,sslateingress,sslateingress@POST@/multicore,198
54,us-south-1,corecontrast,corecontrast@POST@/singlecore,94
54,us-south-1,corecontrast,corecontrast@POST@/multicore,510
54,us-west-1,corecontrast,corecontrast@POST@/singlecore,30
54,us-west-1,corecontrast,corecontrast@POST@/multicore,397
54,us-west-1,sslateingress,sslateingress@POST@/singlecore,52
54,us-west-1,sslateingress,sslateingress@POST@/multicore,206
54,us-east-1,corecontrast,corecontrast@POST@/singlecore,132
54,us-east-1,corecontrast,corecontrast@POST@/multicore,178
54,us-east-1,sslateingress,sslateingress@POST@/singlecore,158
54,us-east-1,sslateingress,sslateingress@POST@/multicore,298
55,us-central-1,corecontrast,corecontrast@POST@/singlecore,144
55,us-central-1,corecontrast,corecontrast@POST@/multicore,136
55,us-central-1,sslateingress,sslateingress@POST@/singlecore,53
55,us-central-1,sslateingress,sslateingress@POST@/multicore,190
55,us-south-1,sslateingress,sslateingress@POST@/singlecore,53
55,us-south-1,sslateingress,sslateingress@POST@/multicore,217
55,us-south-1,corecontrast,corecontrast@POST@/singlecore,94
55,us-south-1,corecontrast,corecontrast@POST@/multicore,519
55,us-west-1,corecontrast,corecontrast@POST@/singlecore,36
55,us-west-1,corecontrast,corecontrast@POST@/multicore,405
55,us-west-1,sslateingress,sslateingress@POST@/singlecore,54
55,us-west-1,sslateingress,sslateingress@POST@/multicore,199
55,us-east-1,corecontrast,corecontrast@POST@/singlecore,135
55,us-east-1,corecontrast,corecontrast@POST@/multicore,178
55,us-east-1,sslateingress,sslateingress@POST@/singlecore,141
55,us-east-1,sslateingress,sslateingress@POST@/multicore,309
56,us-central-1,corecontrast,corecontrast@POST@/singlecore,156
56,us-central-1,corecontrast,corecontrast@POST@/multicore,108
56,us-central-1,sslateingress,sslateingress@POST@/singlecore,54
56,us-central-1,sslateingress,sslateingress@POST@/multicore,215
56,us-south-1,sslateingress,sslateingress@POST@/singlecore,52
56,us-south-1,sslateingress,sslateingress@POST@/multicore,203
56,us-south-1,corecontrast,corecontrast@POST@/singlecore,94
56,us-south-1,corecontrast,corecontrast@POST@/multicore,504
56,us-west-1,corecontrast,corecontrast@POST@/singlecore,32
56,us-west-1,corecontrast,corecontrast@POST@/multicore,389
56,us-west-1,sslateingress,sslateingress@POST@/singlecore,52
56,us-west-1,sslateingress,sslateingress@POST@/multicore,203
56,us-east-1,corecontrast,corecontrast@POST@/singlecore,144
56,us-east-1,corecontrast,corecontrast@POST@/multicore,140
56,us-east-1,sslateingress,sslateingress@POST@/singlecore,157
56,us-east-1,sslateingress,sslateingress@POST@/multicore,309
57,us-central-1,corecontrast,corecontrast@POST@/singlecore,121
57,us-central-1,corecontrast,corecontrast@POST@/multicore,118
57,us-central-1,sslateingress,sslateingress@POST@/singlecore,55
57,us-central-1,sslateingress,sslateingress@POST@/multicore,198
57,us-south-1,sslateingress,sslateingress@POST@/singlecore,53
57,us-south-1,sslateingress,sslateingress@POST@/multicore,182
57,us-south-1,corecontrast,corecontrast@POST@/singlecore,64
57,us-south-1,corecontrast,corecontrast@POST@/multicore,352
57,us-west-1,corecontrast,corecontrast@POST@/singlecore,52
57,us-west-1,corecontrast,corecontrast@POST@/multicore,282
57,us-west-1,sslateingress,sslateingress@POST@/singlecore,53
57,us-west-1,sslateingress,sslateingress@POST@/multicore,210
57,us-east-1,corecontrast,corecontrast@POST@/singlecore,87
57,us-east-1,corecontrast,corecontrast@POST@/multicore,150
57,us-east-1,sslateingress,sslateingress@POST@/singlecore,159
57,us-east-1,sslateingress,sslateingress@POST@/multicore,304
58,us-central-1,corecontrast,corecontrast@POST@/singlecore,92
58,us-central-1,corecontrast,corecontrast@POST@/multicore,463
58,us-central-1,sslateingress,sslateingress@POST@/singlecore,54
58,us-central-1,sslateingress,sslateingress@POST@/multicore,206
58,us-south-1,sslateingress,sslateingress@POST@/singlecore,55
58,us-south-1,sslateingress,sslateingress@POST@/multicore,211
58,us-south-1,corecontrast,corecontrast@POST@/singlecore,131
58,us-south-1,corecontrast,corecontrast@POST@/multicore,324
58,us-west-1,corecontrast,corecontrast@POST@/singlecore,125
58,us-west-1,corecontrast,corecontrast@POST@/multicore,189
58,us-west-1,sslateingress,sslateingress@POST@/singlecore,54
58,us-west-1,sslateingress,sslateingress@POST@/multicore,207
58,us-east-1,corecontrast,corecontrast@POST@/singlecore,61
58,us-east-1,corecontrast,corecontrast@POST@/multicore,358
58,us-east-1,sslateingress,sslateingress@POST@/singlecore,157
58,us-east-1,sslateingress,sslateingress@POST@/multicore,298
59,us-central-1,corecontrast,corecontrast@POST@/singlecore,53
59,us-central-1,corecontrast,corecontrast@POST@/multicore,511
59,us-central-1,sslateingress,sslateingress@POST@/singlecore,55
59,us-central-1,sslateingress,sslateingress@POST@/multicore,200
59,us-south-1,sslateingress,sslateingress@POST@/singlecore,52
59,us-south-1,sslateingress,sslateingress@POST@/multicore,210
59,us-south-1,corecontrast,corecontrast@POST@/singlecore,143
59,us-south-1,corecontrast,corecontrast@POST@/multicore,324
59,us-west-1,corecontrast,corecontrast@POST@/singlecore,145
59,us-west-1,corecontrast,corecontrast@POST@/multicore,102
59,us-west-1,sslateingress,sslateingress@POST@/singlecore,50
59,us-west-1,sslateingress,sslateingress@POST@/multicore,205
59,us-east-1,corecontrast,corecontrast@POST@/singlecore,22
59,us-east-1,corecontrast,corecontrast@POST@/multicore,419
59,us-east-1,sslateingress,sslateingress@POST@/singlecore,152
59,us-east-1,sslateingress,sslateingress@POST@/multicore,306
60,us-central-1,corecontrast,corecontrast@POST@/singlecore,14
60,us-central-1,corecontrast,corecontrast@POST@/multicore,457
60,us-central-1,sslateingress,sslateingress@POST@/singlecore,54
60,us-central-1,sslateingress,sslateingress@POST@/multicore,210
60,us-south-1,sslateingress,sslateingress@POST@/singlecore,55
60,us-south-1,sslateingress,sslateingress@POST@/multicore,210
60,us-south-1,corecontrast,corecontrast@POST@/singlecore,114
60,us-south-1,corecontrast,corecontrast@POST@/multicore,212
60,us-west-1,corecontrast,corecontrast@POST@/singlecore,130
60,us-west-1,corecontrast,corecontrast@POST@/multicore,63
60,us-west-1,sslateingress,sslateingress@POST@/singlecore,59
60,us-west-1,sslateingress,sslateingress@POST@/multicore,188
60,us-east-1,corecontrast,corecontrast@POST@/singlecore,75
60,us-east-1,corecontrast,corecontrast@POST@/multicore,301
60,us-east-1,sslateingress,sslateingress@POST@/singlecore,163
60,us-east-1,sslateingress,sslateingress@POST@/multicore,307
61,us-central-1,corecontrast,corecontrast@POST@/singlecore,107
61,us-central-1,corecontrast,corecontrast@POST@/multicore,392
61,us-central-1,sslateingress,sslateingress@POST@/singlecore,49
61,us-central-1,sslateingress,sslateingress@POST@/multicore,199
61,us-south-1,sslateingress,sslateingress@POST@/singlecore,52
61,us-south-1,sslateingress,sslateingress@POST@/multicore,191
61,us-south-1,corecontrast,corecontrast@POST@/singlecore,104
61,us-south-1,corecontrast,corecontrast@POST@/multicore,474
61,us-west-1,corecontrast,corecontrast@POST@/singlecore,56
61,us-west-1,corecontrast,corecontrast@POST@/multicore,293
61,us-west-1,sslateingress,sslateingress@POST@/singlecore,52
61,us-west-1,sslateingress,sslateingress@POST@/multicore,208
61,us-east-1,corecontrast,corecontrast@POST@/singlecore,139
61,us-east-1,corecontrast,corecontrast@POST@/multicore,263
61,us-east-1,sslateingress,sslateingress@POST@/singlecore,140
61,us-east-1,sslateingress,sslateingress@POST@/multicore,308
62,us-central-1,corecontrast,corecontrast@POST@/singlecore,137
