,cluster_id,svc_name,method,path,trace_id,span_id,parent_span_id,st,et,rt,xt,ct,call_size,inflight_dict,rps_dict
3018,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,e62d4974c70e724af1a5ff385485701b,dbd154a7613c038e,ef2029eadea04a43,27.0,28.0,1.0,1.0,1.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:576|
3019,us-west-1,frontend,POST,/cart/checkout,e62d4974c70e724af1a5ff385485701b,8797207b73c4b6ab,f1a5ff385485701b,2.0,39.0,37.0,7.0,37.0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:712|
3020,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,e62d4974c70e724af1a5ff385485701b,4c82ad0b0d047560,ef2029eadea04a43,8.0,11.0,3.0,3.0,3.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:704|
3021,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,e62d4974c70e724af1a5ff385485701b,8b17b6e73cccb7a7,ef2029eadea04a43,24.0,25.0,1.0,1.0,1.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:1|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:728|
3022,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,e62d4974c70e724af1a5ff385485701b,ef2029eadea04a43,8797207b73c4b6ab,5.0,30.0,25.0,21.0,25.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:696|
3023,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,e62d4974c70e724af1a5ff385485701b,bd326c648822cd39,ef2029eadea04a43,18.0,21.0,3.0,3.0,3.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:18446744073709533858|,paymentservice@POST@/hipstershop.PaymentService/Charge:704|
3024,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,8765e0739f53c370f5b52577c34a86d5,f2b7908640755fd8,bcab8aa227695d4f,7.0,9.0,2.0,2.0,2.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:704|
3025,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,8765e0739f53c370f5b52577c34a86d5,8d8e8a3d25f40860,26d4836a08618854,28.0,39.0,11.0,11.0,11.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:464|
3026,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,8765e0739f53c370f5b52577c34a86d5,bcab8aa227695d4f,26d4836a08618854,5.0,25.0,20.0,17.0,20.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:712|
3027,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,8765e0739f53c370f5b52577c34a86d5,ad04f331966e477d,bcab8aa227695d4f,15.0,16.0,1.0,1.0,1.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:712|
3028,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,8765e0739f53c370f5b52577c34a86d5,925f432d9f636d42,bcab8aa227695d4f,22.0,24.0,2.0,2.0,2.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:576|
3029,us-west-1,sslateingress,POST,/cart/checkout,8765e0739f53c370f5b52577c34a86d5,f5b52577c34a86d5,nan,0.0,45.0,45.0,5.0,45.0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:816|
3030,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,8765e0739f53c370f5b52577c34a86d5,f9cb1a4ce4c0a109,bcab8aa227695d4f,18.0,19.0,1.0,1.0,1.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:18446744073709533742|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:712|
3031,us-west-1,frontend,POST,/cart/checkout,8765e0739f53c370f5b52577c34a86d5,26d4836a08618854,f5b52577c34a86d5,2.0,42.0,40.0,9.0,40.0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:704|
3032,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,c357a6efaa0c3150c3761ec4a1210996,89cc7a2eb50de5fd,382a631e732412ab,6.0,8.0,2.0,2.0,2.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:720|
3033,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,c357a6efaa0c3150c3761ec4a1210996,3126c347ad6a22aa,382a631e732412ab,19.0,21.0,2.0,2.0,2.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:18446744073709533771|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:704|
3034,us-west-1,sslateingress,POST,/cart/checkout,c357a6efaa0c3150c3761ec4a1210996,c3761ec4a1210996,nan,0.0,45.0,45.0,3.0,45.0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:784|
3035,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,c357a6efaa0c3150c3761ec4a1210996,6b677f17508cc22b,382a631e732412ab,24.0,26.0,2.0,2.0,2.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:568|
3036,us-west-1,frontend,POST,/cart/checkout,c357a6efaa0c3150c3761ec4a1210996,71a7ec0ef1522d35,c3761ec4a1210996,2.0,44.0,42.0,8.0,42.0,-1,frontend@POST@/cart/checkout:2|,frontend@POST@/cart/checkout:712|
3037,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,c357a6efaa0c3150c3761ec4a1210996,19a28e72bdf179f5,71a7ec0ef1522d35,30.0,40.0,10.0,10.0,10.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:480|
3038,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,c357a6efaa0c3150c3761ec4a1210996,382a631e732412ab,71a7ec0ef1522d35,4.0,28.0,24.0,20.0,24.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:712|
3039,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,c357a6efaa0c3150c3761ec4a1210996,1f5c07d68125bc1e,382a631e732412ab,15.0,17.0,2.0,2.0,2.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:704|
3040,us-west-1,sslateingress,POST,/cart/checkout,e1bc85cb07bd2c71d3470df1057f7485,d3470df1057f7485,nan,0.0,80.0,80.0,16.0,80.0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:480|
3041,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,e1bc85cb07bd2c71d3470df1057f7485,e709d59fa6ca98aa,62f87da0caba0a9a,25.0,26.0,1.0,1.0,1.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:696|
3042,us-west-1,frontend,POST,/cart/checkout,e1bc85cb07bd2c71d3470df1057f7485,22e52da272b6a5d7,d3470df1057f7485,11.0,75.0,64.0,32.0,64.0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:696|
3043,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,e1bc85cb07bd2c71d3470df1057f7485,62f87da0caba0a9a,22e52da272b6a5d7,13.0,39.0,26.0,23.0,26.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:704|
3044,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,e1bc85cb07bd2c71d3470df1057f7485,32337194b8978916,62f87da0caba0a9a,35.0,37.0,2.0,2.0,2.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:176|
3045,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,e1bc85cb07bd2c71d3470df1057f7485,b9c8e97891df44c0,22e52da272b6a5d7,43.0,49.0,6.0,6.0,6.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:464|
3046,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,e1bc85cb07bd2c71d3470df1057f7485,bff0f530a8a78d5f,62f87da0caba0a9a,15.0,17.0,2.0,2.0,2.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:704|
3047,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,e1bc85cb07bd2c71d3470df1057f7485,764a0ff72eb77282,62f87da0caba0a9a,31.0,32.0,1.0,1.0,1.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:1|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:696|
3048,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,f7a1a2f7743fd1154b43075c7549483f,0884c227f739a090,4a24608aad4de07a,37.0,43.0,6.0,6.0,6.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:448|
3049,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,f7a1a2f7743fd1154b43075c7549483f,1de6b316bb9eb716,db3607b94982b81d,28.0,31.0,3.0,3.0,3.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:552|
3050,us-west-1,frontend,POST,/cart/checkout,f7a1a2f7743fd1154b43075c7549483f,4a24608aad4de07a,4b43075c7549483f,3.0,46.0,43.0,12.0,43.0,-1,frontend@POST@/cart/checkout:2|,frontend@POST@/cart/checkout:672|
3051,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,f7a1a2f7743fd1154b43075c7549483f,db3607b94982b81d,4a24608aad4de07a,8.0,33.0,25.0,20.0,25.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:672|
3052,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,f7a1a2f7743fd1154b43075c7549483f,45622a17fb875d4c,db3607b94982b81d,25.0,26.0,1.0,1.0,1.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:18446744073709533602|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:672|
3053,us-west-1,sslateingress,POST,/cart/checkout,f7a1a2f7743fd1154b43075c7549483f,4b43075c7549483f,nan,0.0,50.0,50.0,7.0,50.0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:816|
3054,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,f7a1a2f7743fd1154b43075c7549483f,19f5ef5090914f3b,db3607b94982b81d,18.0,21.0,3.0,3.0,3.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:680|
3055,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,f7a1a2f7743fd1154b43075c7549483f,b96ec036f8affee6,db3607b94982b81d,10.0,12.0,2.0,2.0,2.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:688|
3056,us-west-1,frontend,POST,/cart/checkout,ff32d3318d043d563ecbc6132dc0db3c,1b79ced3666727f0,3ecbc6132dc0db3c,14.0,44.0,30.0,5.0,30.0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:688|
3057,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,ff32d3318d043d563ecbc6132dc0db3c,60678c3f7de56d76,9e58568b76c17842,17.0,19.0,2.0,2.0,2.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:696|
3058,us-west-1,sslateingress,POST,/cart/checkout,ff32d3318d043d563ecbc6132dc0db3c,3ecbc6132dc0db3c,nan,0.0,45.0,45.0,15.0,45.0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:840|
3059,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,ff32d3318d043d563ecbc6132dc0db3c,9e58568b76c17842,1b79ced3666727f0,15.0,35.0,20.0,17.0,20.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:688|
3060,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,ff32d3318d043d563ecbc6132dc0db3c,9ffc80c1b9b2d918,9e58568b76c17842,32.0,33.0,1.0,1.0,1.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:568|
3061,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,ff32d3318d043d563ecbc6132dc0db3c,364ebfd091ee2e6a,1b79ced3666727f0,37.0,42.0,5.0,5.0,5.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:464|
3062,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,ff32d3318d043d563ecbc6132dc0db3c,359424ff71ce1736,9e58568b76c17842,29.0,30.0,1.0,1.0,1.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:18446744073709533487|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:688|
3063,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,ff32d3318d043d563ecbc6132dc0db3c,e2c0ccdc55021d59,9e58568b76c17842,25.0,27.0,2.0,2.0,2.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:696|
3064,us-west-1,sslateingress,POST,/cart/checkout,57b8f3ac7159b6495586dbcb5f02afc0,5586dbcb5f02afc0,nan,0.0,56.0,56.0,11.0,56.0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:792|
3065,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,57b8f3ac7159b6495586dbcb5f02afc0,7ee73805a7794db9,98566d1438a2ce86,11.0,37.0,26.0,23.0,26.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:2|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:688|
3066,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,57b8f3ac7159b6495586dbcb5f02afc0,9e3cfca91b796195,7ee73805a7794db9,14.0,16.0,2.0,2.0,2.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:688|
3067,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,57b8f3ac7159b6495586dbcb5f02afc0,334e4aa2b29fff23,7ee73805a7794db9,34.0,36.0,2.0,2.0,2.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:552|
3068,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,57b8f3ac7159b6495586dbcb5f02afc0,3414fed9bf845ebb,98566d1438a2ce86,40.0,52.0,12.0,12.0,12.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:464|
3069,us-west-1,frontend,POST,/cart/checkout,57b8f3ac7159b6495586dbcb5f02afc0,98566d1438a2ce86,5586dbcb5f02afc0,9.0,54.0,45.0,7.0,45.0,-1,frontend@POST@/cart/checkout:2|,frontend@POST@/cart/checkout:688|
3070,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,57b8f3ac7159b6495586dbcb5f02afc0,4bac51c157961b0e,7ee73805a7794db9,30.0,31.0,1.0,1.0,1.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:18446744073709533496|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:688|
3071,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,57b8f3ac7159b6495586dbcb5f02afc0,61841c7cce4e14d7,7ee73805a7794db9,24.0,26.0,2.0,2.0,2.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:688|
3072,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,7137b3f6a5f9daf3f5156f97aea611db,3815bbc62377e225,411b92fab94902bf,53.0,55.0,2.0,2.0,2.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:544|
3073,us-west-1,sslateingress,POST,/cart/checkout,7137b3f6a5f9daf3f5156f97aea611db,f5156f97aea611db,nan,0.0,73.0,73.0,18.0,73.0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:464|
3074,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,7137b3f6a5f9daf3f5156f97aea611db,a41c5cfe7da36acf,411b92fab94902bf,49.0,50.0,1.0,1.0,1.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:18446744073709533463|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:664|
3075,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,7137b3f6a5f9daf3f5156f97aea611db,e7aff7d1510141a1,411b92fab94902bf,44.0,46.0,2.0,2.0,2.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:664|
3076,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,7137b3f6a5f9daf3f5156f97aea611db,c472f0e7e59f7ead,861be302be99e6eb,62.0,69.0,7.0,7.0,7.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:440|
3077,us-west-1,frontend,POST,/cart/checkout,7137b3f6a5f9daf3f5156f97aea611db,861be302be99e6eb,f5156f97aea611db,16.0,71.0,55.0,9.0,55.0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:664|
3078,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,7137b3f6a5f9daf3f5156f97aea611db,0377fca5b6be2ba9,411b92fab94902bf,30.0,34.0,4.0,4.0,4.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:664|
3079,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,7137b3f6a5f9daf3f5156f97aea611db,411b92fab94902bf,861be302be99e6eb,18.0,57.0,39.0,33.0,39.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:2|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:664|
3080,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,c975a9b42fd676e57e67463da1ce562e,2a18a980c22f6e78,4225efd2ef60f67a,31.0,38.0,7.0,7.0,7.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:456|
3081,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,c975a9b42fd676e57e67463da1ce562e,c0ba841c79048db0,2afb7c1dfb6a2238,25.0,27.0,2.0,2.0,2.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:552|
3082,us-west-1,frontend,POST,/cart/checkout,c975a9b42fd676e57e67463da1ce562e,4225efd2ef60f67a,7e67463da1ce562e,2.0,40.0,38.0,7.0,38.0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:688|
3083,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,c975a9b42fd676e57e67463da1ce562e,2afb7c1dfb6a2238,4225efd2ef60f67a,4.0,28.0,24.0,21.0,24.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:680|
3084,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,c975a9b42fd676e57e67463da1ce562e,5b2cfd041656a0ed,2afb7c1dfb6a2238,16.0,18.0,2.0,2.0,2.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:18446744073709533365|,paymentservice@POST@/hipstershop.PaymentService/Charge:704|
3085,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,c975a9b42fd676e57e67463da1ce562e,9ae2885bd555cb6a,2afb7c1dfb6a2238,7.0,9.0,2.0,2.0,2.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:680|
3086,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,c975a9b42fd676e57e67463da1ce562e,0d10c575e7b954cb,2afb7c1dfb6a2238,21.0,22.0,1.0,1.0,1.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:18446744073709533412|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:688|
3087,us-west-1,sslateingress,POST,/cart/checkout,c975a9b42fd676e57e67463da1ce562e,7e67463da1ce562e,nan,0.0,41.0,41.0,3.0,41.0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:800|
3088,us-west-1,sslateingress,POST,/cart/checkout,503b2e4be3b5aae6d84f2d59dba0fcfe,d84f2d59dba0fcfe,nan,0.0,46.0,46.0,13.0,46.0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:784|
3089,us-west-1,frontend,POST,/cart/checkout,503b2e4be3b5aae6d84f2d59dba0fcfe,7595e42216a82458,d84f2d59dba0fcfe,8.0,41.0,33.0,7.0,33.0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:696|
3090,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,503b2e4be3b5aae6d84f2d59dba0fcfe,4dc597fc29f37e80,7595e42216a82458,34.0,39.0,5.0,5.0,5.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:464|
3091,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,503b2e4be3b5aae6d84f2d59dba0fcfe,3c59a8b6eed1317d,7595e42216a82458,10.0,31.0,21.0,19.0,21.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:688|
3092,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,503b2e4be3b5aae6d84f2d59dba0fcfe,8e5849790cf0759c,3c59a8b6eed1317d,26.0,27.0,1.0,1.0,1.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:1|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:688|
3093,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,503b2e4be3b5aae6d84f2d59dba0fcfe,b0433d6e4a5d7625,3c59a8b6eed1317d,21.0,22.0,1.0,1.0,1.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:18446744073709533309|,paymentservice@POST@/hipstershop.PaymentService/Charge:696|
3094,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,503b2e4be3b5aae6d84f2d59dba0fcfe,9e2a44280258ce7f,3c59a8b6eed1317d,13.0,14.0,1.0,1.0,1.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:696|
3095,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,503b2e4be3b5aae6d84f2d59dba0fcfe,2baa58101a7f0992,3c59a8b6eed1317d,29.0,30.0,1.0,1.0,1.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:560|
3096,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,e1b7dd7006815fd6cefd977763e482ea,ce0cfb1c2d890cad,735eee07be1e13e8,6.0,9.0,3.0,3.0,3.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:2|,cartservice@POST@/hipstershop.CartService/GetCart:704|
3097,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,e1b7dd7006815fd6cefd977763e482ea,f7ef13607819c361,735eee07be1e13e8,24.0,26.0,2.0,2.0,2.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:576|
3098,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,e1b7dd7006815fd6cefd977763e482ea,c4052ed6dfef7768,fa994672285399b8,31.0,35.0,4.0,4.0,4.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:480|
3099,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,e1b7dd7006815fd6cefd977763e482ea,98b036e66bb85fff,735eee07be1e13e8,20.0,21.0,1.0,1.0,1.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:18446744073709533296|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:704|
3100,us-west-1,sslateingress,POST,/cart/checkout,e1b7dd7006815fd6cefd977763e482ea,cefd977763e482ea,nan,0.0,39.0,39.0,4.0,39.0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:800|
3101,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,e1b7dd7006815fd6cefd977763e482ea,cb5af5b9ac60c42e,735eee07be1e13e8,16.0,17.0,1.0,1.0,1.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:696|
3102,us-west-1,frontend,POST,/cart/checkout,e1b7dd7006815fd6cefd977763e482ea,fa994672285399b8,cefd977763e482ea,2.0,37.0,35.0,7.0,35.0,-1,frontend@POST@/cart/checkout:2|,frontend@POST@/cart/checkout:720|
3103,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,e1b7dd7006815fd6cefd977763e482ea,735eee07be1e13e8,fa994672285399b8,4.0,28.0,24.0,22.0,24.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:2|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:712|
